thresh,biocontrol,type,period,rep,pdoug,avg_pop
1.5,100,"75% multi-capsid, 25% single-capsid",2,18,18,1.3856208161583883
1.5,100,"75% multi-capsid, 25% single-capsid",2,19,18,1.410693058231366
1.5,100,"75% multi-capsid, 25% single-capsid",2,20,18,1.1676636409221957
1.5,100,"75% multi-capsid, 25% single-capsid",3,1,18,4.554233844040582
1.5,100,"75% multi-capsid, 25% single-capsid",3,2,18,3.759612514109203
1.5,100,"75% multi-capsid, 25% single-capsid",3,3,18,4.172927700541596
1.5,100,"75% multi-capsid, 25% single-capsid",3,4,18,3.0320436102749095
1.5,100,"75% multi-capsid, 25% single-capsid",3,5,18,3.2778043040564744
1.5,100,"75% multi-capsid, 25% single-capsid",3,6,18,2.8781975964525284
1.5,100,"75% multi-capsid, 25% single-capsid",3,7,18,4.37945267733226
1.5,100,"75% multi-capsid, 25% single-capsid",3,8,18,2.963071196119422
1.5,100,"75% multi-capsid, 25% single-capsid",3,9,18,3.5911536513156133
1.5,100,"75% multi-capsid, 25% single-capsid",3,10,18,3.7334328392059972
1.5,100,"75% multi-capsid, 25% single-capsid",3,11,18,4.133374872941652
1.5,100,"75% multi-capsid, 25% single-capsid",3,12,18,3.641855100677549
1.5,100,"75% multi-capsid, 25% single-capsid",3,13,18,3.4690444779713756
1.5,100,"75% multi-capsid, 25% single-capsid",3,14,18,4.086156626566545
1.5,100,"75% multi-capsid, 25% single-capsid",3,15,18,3.1652875291145675
1.5,100,"75% multi-capsid, 25% single-capsid",3,16,18,2.9752605186381853
1.5,100,"75% multi-capsid, 25% single-capsid",3,17,18,4.44482068981058
1.5,100,"75% multi-capsid, 25% single-capsid",3,18,18,2.712390485933737
1.5,100,"75% multi-capsid, 25% single-capsid",3,19,18,5.2308784850768815
1.5,100,"75% multi-capsid, 25% single-capsid",3,20,18,3.3709684605634034
1.5,150,"75% multi-capsid, 25% single-capsid",1,1,18,4.492394695178369
1.5,150,"75% multi-capsid, 25% single-capsid",1,2,18,3.984822603011135
1.5,150,"75% multi-capsid, 25% single-capsid",1,3,18,4.42481586438488
1.5,150,"75% multi-capsid, 25% single-capsid",1,4,18,2.7355051641307795
1.5,150,"75% multi-capsid, 25% single-capsid",1,5,18,3.2588624737115097
1.5,150,"75% multi-capsid, 25% single-capsid",1,6,18,4.1732779014248065
1.5,150,"75% multi-capsid, 25% single-capsid",1,7,18,4.740374622944102
1.5,150,"75% multi-capsid, 25% single-capsid",1,8,18,4.392840653981781
1.5,150,"75% multi-capsid, 25% single-capsid",1,9,18,3.704519508775257
1.5,150,"75% multi-capsid, 25% single-capsid",1,10,18,2.8450293793564416
1.5,150,"75% multi-capsid, 25% single-capsid",1,11,18,3.963566511780967
1.5,150,"75% multi-capsid, 25% single-capsid",1,12,18,3.8287762011164697
1.5,150,"75% multi-capsid, 25% single-capsid",1,13,18,4.031192351704343
1.5,150,"75% multi-capsid, 25% single-capsid",1,14,18,3.3204241154073006
1.5,150,"75% multi-capsid, 25% single-capsid",1,15,18,4.295466069864149
1.5,150,"75% multi-capsid, 25% single-capsid",1,16,18,4.1959710538690675
1.5,150,"75% multi-capsid, 25% single-capsid",1,17,18,4.584934929724494
1.5,150,"75% multi-capsid, 25% single-capsid",1,18,18,4.57861693841316
1.5,150,"75% multi-capsid, 25% single-capsid",1,19,18,3.3142304742055146
1.5,150,"75% multi-capsid, 25% single-capsid",1,20,18,3.322102516215704
1.5,150,"75% multi-capsid, 25% single-capsid",2,1,18,0.9630149743007448
1.5,150,"75% multi-capsid, 25% single-capsid",2,2,18,1.5565628154613151
1.5,150,"75% multi-capsid, 25% single-capsid",2,3,18,1.5577850120659082
1.5,150,"75% multi-capsid, 25% single-capsid",2,4,18,1.6972672406173805
1.5,150,"75% multi-capsid, 25% single-capsid",2,5,18,2.3436522116922704
1.5,150,"75% multi-capsid, 25% single-capsid",2,6,18,1.3894360157066705
1.5,150,"75% multi-capsid, 25% single-capsid",2,7,18,1.7567682966417624
1.5,150,"75% multi-capsid, 25% single-capsid",2,8,18,1.5121832249833371
1.5,150,"75% multi-capsid, 25% single-capsid",2,9,18,1.5834279273385181
1.5,150,"75% multi-capsid, 25% single-capsid",2,10,18,1.3004552391403352
1.5,150,"75% multi-capsid, 25% single-capsid",2,11,18,1.7268830945572822
1.5,150,"75% multi-capsid, 25% single-capsid",2,12,18,1.3557545613135957
1.5,150,"75% multi-capsid, 25% single-capsid",2,13,18,1.3794684662525267
1.5,150,"75% multi-capsid, 25% single-capsid",2,14,18,1.418035141996889
1.5,150,"75% multi-capsid, 25% single-capsid",2,15,18,1.8123848028076246
1.5,150,"75% multi-capsid, 25% single-capsid",2,16,18,2.6507688051972553
1.5,150,"75% multi-capsid, 25% single-capsid",2,17,18,1.5095956158628963
1.5,150,"75% multi-capsid, 25% single-capsid",2,18,18,1.2750800302959011
1.5,150,"75% multi-capsid, 25% single-capsid",2,19,18,1.4771873406996068
1.5,150,"75% multi-capsid, 25% single-capsid",2,20,18,1.737594311287851
1.5,150,"75% multi-capsid, 25% single-capsid",3,1,18,3.1095578966734077
1.5,150,"75% multi-capsid, 25% single-capsid",3,2,18,4.273977163542881
1.5,150,"75% multi-capsid, 25% single-capsid",3,3,18,4.40196915299443
1.5,150,"75% multi-capsid, 25% single-capsid",3,4,18,3.219819160343501
1.5,150,"75% multi-capsid, 25% single-capsid",3,5,18,3.078371168621794
1.5,150,"75% multi-capsid, 25% single-capsid",3,6,18,3.835184729093976
1.5,150,"75% multi-capsid, 25% single-capsid",3,7,18,4.736418619051297
1.5,150,"75% multi-capsid, 25% single-capsid",3,8,18,3.1824695131684924
1.5,150,"75% multi-capsid, 25% single-capsid",3,9,18,4.803872634527468
1.5,150,"75% multi-capsid, 25% single-capsid",3,10,18,5.230764875890267
1.5,150,"75% multi-capsid, 25% single-capsid",3,11,18,2.934303459840059
1.5,150,"75% multi-capsid, 25% single-capsid",3,12,18,4.769196807328172
1.5,150,"75% multi-capsid, 25% single-capsid",3,13,18,3.441472753103316
1.5,150,"75% multi-capsid, 25% single-capsid",3,14,18,3.251704234119926
1.5,150,"75% multi-capsid, 25% single-capsid",3,15,18,3.9132897669574835
1.5,150,"75% multi-capsid, 25% single-capsid",3,16,18,3.391405518364977
1.5,150,"75% multi-capsid, 25% single-capsid",3,17,18,3.7965397618184893
1.5,150,"75% multi-capsid, 25% single-capsid",3,18,18,3.339023990608883
1.5,150,"75% multi-capsid, 25% single-capsid",3,19,18,3.185589412549435
1.5,150,"75% multi-capsid, 25% single-capsid",3,20,18,3.7685213469553784
1.5,200,"75% multi-capsid, 25% single-capsid",1,1,18,5.16852104480625
1.5,200,"75% multi-capsid, 25% single-capsid",1,2,18,3.5097289718928852
1.5,200,"75% multi-capsid, 25% single-capsid",1,3,18,2.6157728971846193
1.5,200,"75% multi-capsid, 25% single-capsid",1,4,18,5.435214926627369
1.5,200,"75% multi-capsid, 25% single-capsid",1,5,18,3.801831874751655
1.5,200,"75% multi-capsid, 25% single-capsid",1,6,18,3.550626693724954
1.5,200,"75% multi-capsid, 25% single-capsid",1,7,18,3.5588546502811935
1.5,200,"75% multi-capsid, 25% single-capsid",1,8,18,3.594386846906862
1.5,200,"75% multi-capsid, 25% single-capsid",1,9,18,3.6462270848662603
1.5,200,"75% multi-capsid, 25% single-capsid",1,10,18,4.05424374753761
1.5,200,"75% multi-capsid, 25% single-capsid",1,11,18,3.775771644527526
1.5,200,"75% multi-capsid, 25% single-capsid",1,12,18,3.4956821880856666
1.5,200,"75% multi-capsid, 25% single-capsid",1,13,18,3.7279837150352626
1.5,200,"75% multi-capsid, 25% single-capsid",1,14,18,4.269917383737105
1.5,200,"75% multi-capsid, 25% single-capsid",1,15,18,4.466536801521666
1.5,200,"75% multi-capsid, 25% single-capsid",1,16,18,3.4087275333844267
1.5,200,"75% multi-capsid, 25% single-capsid",1,17,18,3.5967558346217543
1.5,200,"75% multi-capsid, 25% single-capsid",1,18,18,3.8626494606274266
1.5,200,"75% multi-capsid, 25% single-capsid",1,19,18,3.381495149714464
1.5,200,"75% multi-capsid, 25% single-capsid",1,20,18,3.9595763100939116
1.5,200,"75% multi-capsid, 25% single-capsid",2,1,18,1.5359432865131857
1.5,200,"75% multi-capsid, 25% single-capsid",2,2,18,1.6649865357098137
1.5,200,"75% multi-capsid, 25% single-capsid",2,3,18,1.8294791874160496
1.5,200,"75% multi-capsid, 25% single-capsid",2,4,18,1.4889466514565022
1.5,200,"75% multi-capsid, 25% single-capsid",2,5,18,1.3493046786878629
1.5,200,"75% multi-capsid, 25% single-capsid",2,6,18,1.592842054450058
1.5,200,"75% multi-capsid, 25% single-capsid",2,7,18,1.5572505113114068
1.5,200,"75% multi-capsid, 25% single-capsid",2,8,18,1.497761702366956
1.5,200,"75% multi-capsid, 25% single-capsid",2,9,18,1.734212090335943
1.5,200,"75% multi-capsid, 25% single-capsid",2,10,18,1.8085667354056458
1.5,200,"75% multi-capsid, 25% single-capsid",2,11,18,1.826561449162796
1.5,200,"75% multi-capsid, 25% single-capsid",2,12,18,3.4830195796380017
1.5,200,"75% multi-capsid, 25% single-capsid",2,13,18,1.7980981685635271
1.5,200,"75% multi-capsid, 25% single-capsid",2,14,18,1.9660745001201758
1.5,200,"75% multi-capsid, 25% single-capsid",2,15,18,2.3153942759875745
1.5,200,"75% multi-capsid, 25% single-capsid",2,16,18,1.840210752537846
1.5,200,"75% multi-capsid, 25% single-capsid",2,17,18,1.3331020595345717
1.5,200,"75% multi-capsid, 25% single-capsid",2,18,18,1.304369854221709
1.5,200,"75% multi-capsid, 25% single-capsid",2,19,18,1.4933267414143865
1.5,200,"75% multi-capsid, 25% single-capsid",2,20,18,2.5827374170868773
1.5,200,"75% multi-capsid, 25% single-capsid",3,1,18,3.8134454753738236
1.5,200,"75% multi-capsid, 25% single-capsid",3,2,18,4.151396122945144
1.5,200,"75% multi-capsid, 25% single-capsid",3,3,18,3.81687492457781
1.5,200,"75% multi-capsid, 25% single-capsid",3,4,18,3.263338939030482
1.5,200,"75% multi-capsid, 25% single-capsid",3,5,18,3.678933384750255
1.5,200,"75% multi-capsid, 25% single-capsid",3,6,18,3.4625008045665338
1.5,200,"75% multi-capsid, 25% single-capsid",3,7,18,2.7438185921554754
1.5,200,"75% multi-capsid, 25% single-capsid",3,8,18,5.25423329441702
1.5,200,"75% multi-capsid, 25% single-capsid",3,9,18,3.0572117609439697
1.5,200,"75% multi-capsid, 25% single-capsid",3,10,18,3.4920625894742
1.5,200,"75% multi-capsid, 25% single-capsid",3,11,18,3.504096585959864
1.5,200,"75% multi-capsid, 25% single-capsid",3,12,18,4.202369757803395
1.5,200,"75% multi-capsid, 25% single-capsid",3,13,18,4.131650411332871
1.5,200,"75% multi-capsid, 25% single-capsid",3,14,18,3.0503681256368655
1.5,200,"75% multi-capsid, 25% single-capsid",3,15,18,3.9484227788220236
1.5,200,"75% multi-capsid, 25% single-capsid",3,16,18,3.3895001843481887
1.5,200,"75% multi-capsid, 25% single-capsid",3,17,18,3.1663257617393112
1.5,200,"75% multi-capsid, 25% single-capsid",3,18,18,4.116456376080624
1.5,200,"75% multi-capsid, 25% single-capsid",3,19,18,4.396363912174248
1.5,200,"75% multi-capsid, 25% single-capsid",3,20,18,4.071380814330713
2,1,"75% multi-capsid, 25% single-capsid",1,1,18,3.8450082909857057
2,1,"75% multi-capsid, 25% single-capsid",1,2,18,4.148166267844957
2,1,"75% multi-capsid, 25% single-capsid",1,3,18,3.6276476636835087
2,1,"75% multi-capsid, 25% single-capsid",1,4,18,3.3213070691377653
2,1,"75% multi-capsid, 25% single-capsid",1,5,18,4.400736931907702
2,1,"75% multi-capsid, 25% single-capsid",1,6,18,2.79648206226652
2,1,"75% multi-capsid, 25% single-capsid",1,7,18,4.267398260023788
2,1,"75% multi-capsid, 25% single-capsid",1,8,18,3.2014338352163874
2,1,"75% multi-capsid, 25% single-capsid",1,9,18,3.5897460604568767
2,1,"75% multi-capsid, 25% single-capsid",1,10,18,4.463791390728851
2,1,"75% multi-capsid, 25% single-capsid",1,11,18,2.822773505787759
2,1,"75% multi-capsid, 25% single-capsid",1,12,18,4.1720197335231815
2,1,"75% multi-capsid, 25% single-capsid",1,13,18,3.141848025231919
2,1,"75% multi-capsid, 25% single-capsid",1,14,18,3.4603471930499734
2,1,"75% multi-capsid, 25% single-capsid",1,15,18,3.141481533069767
2,1,"75% multi-capsid, 25% single-capsid",1,16,18,4.1377733227495685
2,1,"75% multi-capsid, 25% single-capsid",1,17,18,4.081430989645227
2,1,"75% multi-capsid, 25% single-capsid",1,18,18,3.485717907526514
2,1,"75% multi-capsid, 25% single-capsid",1,19,18,4.209783234738161
2,1,"75% multi-capsid, 25% single-capsid",1,20,18,3.139207606373269
2,1,"75% multi-capsid, 25% single-capsid",2,1,18,3.6761529107870516
2,1,"75% multi-capsid, 25% single-capsid",2,2,18,3.451890803176501
2,1,"75% multi-capsid, 25% single-capsid",2,3,18,4.188474922770102
2,1,"75% multi-capsid, 25% single-capsid",2,4,18,3.001074692674576
2,1,"75% multi-capsid, 25% single-capsid",2,5,18,3.847815221707429
2,1,"75% multi-capsid, 25% single-capsid",2,6,18,3.7136514641105474
2,1,"75% multi-capsid, 25% single-capsid",2,7,18,2.734593863650054
2,1,"75% multi-capsid, 25% single-capsid",2,8,18,3.1295844456107296
2,1,"75% multi-capsid, 25% single-capsid",2,9,18,3.2745347460793433
2,1,"75% multi-capsid, 25% single-capsid",2,10,18,3.3160216426876628
2,1,"75% multi-capsid, 25% single-capsid",2,11,18,3.3543336337154015
2,1,"75% multi-capsid, 25% single-capsid",2,12,18,4.376838976647754
2,1,"75% multi-capsid, 25% single-capsid",2,13,18,2.938439358973146
2,1,"75% multi-capsid, 25% single-capsid",2,14,18,2.9648108098602233
2,1,"75% multi-capsid, 25% single-capsid",2,15,18,2.3867221551891404
2,1,"75% multi-capsid, 25% single-capsid",2,16,18,3.3623139443302503
2,1,"75% multi-capsid, 25% single-capsid",2,17,18,3.632096772720674
2,1,"75% multi-capsid, 25% single-capsid",2,18,18,3.3670010193712234
2,1,"75% multi-capsid, 25% single-capsid",2,19,18,3.580755353875503
2,1,"75% multi-capsid, 25% single-capsid",2,20,18,3.4396097315378587
2,1,"75% multi-capsid, 25% single-capsid",3,1,18,3.5342364342854897
2,1,"75% multi-capsid, 25% single-capsid",3,2,18,3.092357796630553
2,1,"75% multi-capsid, 25% single-capsid",3,3,18,2.6472573854452555
2,1,"75% multi-capsid, 25% single-capsid",3,4,18,3.662662058350749
2,1,"75% multi-capsid, 25% single-capsid",3,5,18,3.3177690518703917
2,1,"75% multi-capsid, 25% single-capsid",3,6,18,2.8338032449009902
2,1,"75% multi-capsid, 25% single-capsid",3,7,18,4.425356921722587
2,1,"75% multi-capsid, 25% single-capsid",3,8,18,3.3994135869404993
2,1,"75% multi-capsid, 25% single-capsid",3,9,18,4.063096745687627
2,1,"75% multi-capsid, 25% single-capsid",3,10,18,3.1884933184379096
2,1,"75% multi-capsid, 25% single-capsid",3,11,18,4.251173811270357
2,1,"75% multi-capsid, 25% single-capsid",3,12,18,3.49696348517908
2,1,"75% multi-capsid, 25% single-capsid",3,13,18,3.8407166251865976
2,1,"75% multi-capsid, 25% single-capsid",3,14,18,4.202724477736236
2,1,"75% multi-capsid, 25% single-capsid",3,15,18,3.7859020010111966
2,1,"75% multi-capsid, 25% single-capsid",3,16,18,3.7398324740562274
2,1,"75% multi-capsid, 25% single-capsid",3,17,18,3.511666819771678
2,1,"75% multi-capsid, 25% single-capsid",3,18,18,3.179331187333364
2,1,"75% multi-capsid, 25% single-capsid",3,19,18,3.129106189125986
2,1,"75% multi-capsid, 25% single-capsid",3,20,18,4.575415053557321
2,5,"75% multi-capsid, 25% single-capsid",1,1,18,3.4320683519933533
2,5,"75% multi-capsid, 25% single-capsid",1,2,18,3.6555022740458853
2,5,"75% multi-capsid, 25% single-capsid",1,3,18,3.7289470111857748
2,5,"75% multi-capsid, 25% single-capsid",1,4,18,3.1500164649341627
2,5,"75% multi-capsid, 25% single-capsid",1,5,18,3.0475015886137253
2,5,"75% multi-capsid, 25% single-capsid",1,6,18,4.7019589650887985
2,5,"75% multi-capsid, 25% single-capsid",1,7,18,4.702622393852374
2,5,"75% multi-capsid, 25% single-capsid",1,8,18,2.9453933576641993
2,5,"75% multi-capsid, 25% single-capsid",1,9,18,4.600796086999282
2,5,"75% multi-capsid, 25% single-capsid",1,10,18,3.0006616889644695
2,5,"75% multi-capsid, 25% single-capsid",1,11,18,2.7920503535637513
2,5,"75% multi-capsid, 25% single-capsid",1,12,18,3.608922997126384
2,5,"75% multi-capsid, 25% single-capsid",1,13,18,4.007100352976513
2,5,"75% multi-capsid, 25% single-capsid",1,14,18,3.59517422350969
2,5,"75% multi-capsid, 25% single-capsid",1,15,18,3.598331540437848
2,5,"75% multi-capsid, 25% single-capsid",1,16,18,4.339961287849384
2,5,"75% multi-capsid, 25% single-capsid",1,17,18,3.812965158618583
2,5,"75% multi-capsid, 25% single-capsid",1,18,18,3.666313100153388
2,5,"75% multi-capsid, 25% single-capsid",1,19,18,4.464012448874834
2,5,"75% multi-capsid, 25% single-capsid",1,20,18,3.402341032510421
2,5,"75% multi-capsid, 25% single-capsid",2,1,18,2.7607214612394007
2,5,"75% multi-capsid, 25% single-capsid",2,2,18,3.7705405089967257
2,5,"75% multi-capsid, 25% single-capsid",2,3,18,3.1405620914105783
2,5,"75% multi-capsid, 25% single-capsid",2,4,18,2.352947902937322
2,5,"75% multi-capsid, 25% single-capsid",2,5,18,2.7224545109706035
2,5,"75% multi-capsid, 25% single-capsid",2,6,18,3.005570894342134
2,5,"75% multi-capsid, 25% single-capsid",2,7,18,2.019847923399791
2,5,"75% multi-capsid, 25% single-capsid",2,8,18,2.42457720106563
2,5,"75% multi-capsid, 25% single-capsid",2,9,18,2.7979193840979706
2,5,"75% multi-capsid, 25% single-capsid",2,10,18,3.6642734171799742
2,5,"75% multi-capsid, 25% single-capsid",2,11,18,1.987072814620461
2,5,"75% multi-capsid, 25% single-capsid",2,12,18,2.5836855800737366
2,5,"75% multi-capsid, 25% single-capsid",2,13,18,2.4694647133695606
2,5,"75% multi-capsid, 25% single-capsid",2,14,18,2.5790206781289013
2,5,"75% multi-capsid, 25% single-capsid",2,15,18,2.056546647029445
2,5,"75% multi-capsid, 25% single-capsid",2,16,18,3.3564977237432694
2,5,"75% multi-capsid, 25% single-capsid",2,17,18,3.189477603666897
2,5,"75% multi-capsid, 25% single-capsid",2,18,18,3.3781044950408057
2,5,"75% multi-capsid, 25% single-capsid",2,19,18,2.9683846099809337
2,5,"75% multi-capsid, 25% single-capsid",2,20,18,2.703611439293959
2,5,"75% multi-capsid, 25% single-capsid",3,1,18,3.622913022473058
2,5,"75% multi-capsid, 25% single-capsid",3,2,18,4.597190211861569
2,5,"75% multi-capsid, 25% single-capsid",3,3,18,3.8364111629483464
2,5,"75% multi-capsid, 25% single-capsid",3,4,18,3.418681686503286
2,5,"75% multi-capsid, 25% single-capsid",3,5,18,3.325533704302041
2,5,"75% multi-capsid, 25% single-capsid",3,6,18,3.8297142571734697
2,5,"75% multi-capsid, 25% single-capsid",3,7,18,3.3609138921853647
2,5,"75% multi-capsid, 25% single-capsid",3,8,18,3.6418800695321405
2,5,"75% multi-capsid, 25% single-capsid",3,9,18,4.047385157686091
2,5,"75% multi-capsid, 25% single-capsid",3,10,18,4.381846236070553
2,5,"75% multi-capsid, 25% single-capsid",3,11,18,3.975513808312694
2,5,"75% multi-capsid, 25% single-capsid",3,12,18,4.395276724686098
2,5,"75% multi-capsid, 25% single-capsid",3,13,18,2.9986284336099898
2,5,"75% multi-capsid, 25% single-capsid",3,14,18,3.17952019628534
2,5,"75% multi-capsid, 25% single-capsid",3,15,18,3.704381569747896
2,5,"75% multi-capsid, 25% single-capsid",3,16,18,3.43615462459832
2,5,"75% multi-capsid, 25% single-capsid",3,17,18,3.3328809896067715
2,5,"75% multi-capsid, 25% single-capsid",3,18,18,4.249956207777584
2,5,"75% multi-capsid, 25% single-capsid",3,19,18,2.8063032034426505
2,5,"75% multi-capsid, 25% single-capsid",3,20,18,3.444598628115701
2,10,"75% multi-capsid, 25% single-capsid",1,1,18,3.0489206267480014
2,10,"75% multi-capsid, 25% single-capsid",1,2,18,3.89688550935126
2,10,"75% multi-capsid, 25% single-capsid",1,3,18,4.449976976788154
2,10,"75% multi-capsid, 25% single-capsid",1,4,18,4.062610348252178
2,10,"75% multi-capsid, 25% single-capsid",1,5,18,3.1283940046185417
2,10,"75% multi-capsid, 25% single-capsid",1,6,18,2.9864305136677047
2,10,"75% multi-capsid, 25% single-capsid",1,7,18,3.3795144532960206
2,10,"75% multi-capsid, 25% single-capsid",1,8,18,2.734558439825924
2,10,"75% multi-capsid, 25% single-capsid",1,9,18,3.9133625098362
2,10,"75% multi-capsid, 25% single-capsid",1,10,18,3.565285325630772
2,10,"75% multi-capsid, 25% single-capsid",1,11,18,3.5420329912233317
2,10,"75% multi-capsid, 25% single-capsid",1,12,18,4.090421471716409
2,10,"75% multi-capsid, 25% single-capsid",1,13,18,4.166559080761627
2,10,"75% multi-capsid, 25% single-capsid",1,14,18,2.7758288695504554
2,10,"75% multi-capsid, 25% single-capsid",1,15,18,4.392025769250298
2,10,"75% multi-capsid, 25% single-capsid",1,16,18,4.164937510465677
2,10,"75% multi-capsid, 25% single-capsid",1,17,18,3.631626575293475
2,10,"75% multi-capsid, 25% single-capsid",1,18,18,3.4807652071732647
2,10,"75% multi-capsid, 25% single-capsid",1,19,18,2.763259495735286
2,10,"75% multi-capsid, 25% single-capsid",1,20,18,3.3269024671478094
